RESPID,EDUCATION,EDUCATION_TEXT,CARBONTAX,CLEANENERGY,CLEANELEC,MEDICAREALL,PUBLICOPTION,IMMIGRATION,FAMILYLEAVE,WEALTHTAX,DEPORTATIONS,MEDICVOUCHER,CARBONTAX_LLM,CLEANENERGY_LLM,CLEANELEC_LLM,MEDICAREALL_LLM,PUBLICOPTION_LLM,IMMIGRATION_LLM,FAMILYLEAVE_LLM,WEALTHTAX_LLM,DEPORTATIONS_LLM,MEDICVOUCHER_LLM
pid_1707,5,Postgraduate,2,4,2,4,4,4,3,2,3,5,4,5,5,4,4,4,5,4,2,2
pid_1708,5,College graduate/some postgrad,4,4,4,5,4,5,5,5,2,3,2,4,2,2,4,4,4,2,4,4
pid_1709,3,Associate's degree,4,5,3,5,2,5,5,5,1,4,4,4,4,5,5,4,4,4,2,1
pid_1710,5,Postgraduate,2,3,2,4,4,3,3,5,3,4,2,2,2,1,2,2,2,1,5,4
pid_1711,5,College graduate/some postgrad,2,3,4,3,5,5,5,5,5,3,5,5,5,5,5,5,5,5,1,1
pid_1712,3,"Some college, no degree",5,4,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,1,1
pid_1713,5,Postgraduate,1,1,1,1,3,1,1,1,5,2,1,2,2,1,1,2,2,1,5,4
pid_1714,3,Associate's degree,1,2,2,2,4,1,3,2,5,4,2,4,2,2,4,2,4,2,4,4
pid_1715,5,College graduate/some postgrad,4,4,4,5,5,5,5,5,1,5,4,5,5,4,5,4,5,4,2,1
pid_1716,3,"Some college, no degree",4,4,2,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,1,1
pid_1717,3,"Some college, no degree",3,3,3,3,3,2,4,4,4,4,1,4,2,2,2,2,4,2,4,4
pid_1718,2,High school graduate,4,3,3,4,4,2,4,4,4,4,1,2,1,2,2,2,2,1,5,5
pid_1719,3,Associate's degree,1,1,1,5,5,3,3,5,4,1,2,4,2,2,4,2,4,4,4,2
pid_1720,3,"Some college, no degree",1,3,1,4,4,4,5,1,5,5,5,5,5,5,5,5,5,5,1,1
pid_1721,5,College graduate/some postgrad,4,4,4,5,5,5,5,5,2,5,2,5,2,1,2,4,4,1,4,4
pid_1722,5,College graduate/some postgrad,4,4,4,5,2,4,4,5,2,3,5,5,5,5,5,5,5,5,1,1
pid_1723,3,"Some college, no degree",4,4,2,1,2,2,4,4,5,4,4,5,5,5,5,4,5,5,1,1
pid_1724,5,College graduate/some postgrad,4,4,4,5,5,4,5,4,3,5,2,4,4,4,4,4,4,4,2,2
pid_1725,5,College graduate/some postgrad,2,4,3,4,4,3,3,4,3,4,5,5,5,5,5,5,5,5,1,1
pid_1726,5,College graduate/some postgrad,2,3,3,4,5,4,5,3,4,2,4,5,4,4,4,5,5,4,2,1
pid_1727,3,"Some college, no degree",3,5,4,4,5,2,5,5,5,1,4,5,4,5,4,5,5,5,2,1
pid_1728,2,High school graduate,4,2,4,4,4,4,2,5,2,4,4,5,5,5,5,5,5,5,1,1
pid_1729,5,Postgraduate,5,5,5,5,5,5,5,5,2,4,5,5,5,4,4,5,4,4,2,2
pid_1730,5,College graduate/some postgrad,2,4,5,5,3,5,5,5,3,3,4,5,4,5,5,5,5,5,1,1
pid_1731,3,"Some college, no degree",5,5,5,5,4,5,5,5,2,2,1,2,2,1,1,1,2,1,5,5
pid_1732,3,"Some college, no degree",3,3,2,2,4,4,5,4,5,4,4,4,4,5,5,4,5,5,2,1
pid_1733,3,"Some college, no degree",5,4,5,5,5,5,5,3,2,4,1,2,1,1,2,2,1,1,5,5
pid_1734,3,"Some college, no degree",5,5,5,5,2,4,5,5,3,4,4,5,4,5,5,5,5,5,1,1
pid_1735,5,College graduate/some postgrad,4,4,4,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,1,1
pid_1736,5,College graduate/some postgrad,5,4,5,5,4,5,5,5,2,4,2,4,2,4,4,4,4,4,4,2
pid_1737,5,College graduate/some postgrad,3,3,4,4,4,4,4,3,4,3,5,5,5,5,5,5,5,5,1,1
pid_1738,5,College graduate/some postgrad,4,2,5,4,4,2,5,5,4,3,5,5,5,5,5,5,5,5,1,1
pid_1739,2,High school graduate,4,5,5,5,4,5,5,5,3,2,4,5,5,5,5,5,5,5,1,1
pid_1740,3,"Some college, no degree",2,2,2,1,5,1,4,4,5,5,4,4,4,4,4,4,5,4,2,2
pid_1741,5,College graduate/some postgrad,4,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,1,1
pid_1742,1,Less than high school,4,2,4,1,2,1,5,3,4,4,1,4,2,4,4,2,4,4,4,1
pid_1743,5,College graduate/some postgrad,1,4,1,1,5,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4
pid_1744,2,High school graduate,4,3,4,3,3,3,4,4,4,3,2,5,5,5,5,5,5,5,1,1
pid_1745,5,Postgraduate,4,4,4,3,5,4,5,5,2,1,4,5,4,4,4,4,4,4,2,1
pid_1746,3,"Some college, no degree",5,3,5,5,4,5,5,5,2,4,5,5,5,5,5,5,5,5,1,1
pid_1747,3,"Some college, no degree",4,4,5,4,3,5,4,5,2,3,2,4,4,1,2,4,2,1,4,4
pid_1748,5,Postgraduate,1,1,1,5,5,3,5,3,3,1,4,4,4,4,4,4,4,4,2,2
pid_1749,3,Associate's degree,5,5,4,5,5,5,5,5,2,4,2,4,4,2,2,2,4,1,4,4
pid_1750,5,College graduate/some postgrad,3,4,4,4,4,3,5,4,3,4,5,5,5,5,5,5,5,5,1,1
pid_1751,5,College graduate/some postgrad,5,5,5,5,5,5,5,5,2,2,2,2,2,1,2,2,4,1,5,5
pid_1752,5,College graduate/some postgrad,4,3,4,4,4,4,5,5,3,3,1,2,1,1,2,2,2,1,5,4
pid_1753,2,High school graduate,5,5,5,5,5,5,5,5,2,5,4,4,4,1,2,2,4,1,5,5
pid_1754,5,Postgraduate,4,3,5,5,4,5,5,4,4,2,4,5,4,2,4,4,4,2,4,2
pid_1755,2,High school graduate,5,2,3,4,4,5,5,5,1,4,2,4,4,2,4,4,4,2,5,2
pid_1756,5,Postgraduate,4,3,4,5,4,5,5,5,2,5,1,2,2,1,4,2,2,2,5,4
pid_1757,3,Associate's degree,3,3,4,3,4,4,3,3,4,4,2,4,2,2,4,4,4,2,4,4
pid_1758,5,Postgraduate,5,4,5,5,4,5,4,5,3,3,2,4,4,4,4,4,5,4,2,4
pid_1759,5,College graduate/some postgrad,4,3,3,4,3,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1
pid_1760,2,High school graduate,3,3,3,4,5,3,4,3,5,4,4,5,5,5,5,5,5,5,1,1
pid_1761,5,Postgraduate,2,2,5,2,4,4,5,4,2,4,2,4,4,4,4,4,4,4,2,2
pid_1762,3,Associate's degree,4,5,4,4,5,5,5,5,1,4,1,2,1,1,4,2,2,1,5,4
pid_1763,5,College graduate/some postgrad,2,2,3,1,3,2,2,2,4,3,4,4,4,1,2,4,4,2,5,4
pid_1764,5,Postgraduate,4,5,5,5,4,5,5,5,2,3,5,5,5,5,5,5,5,5,1,1
pid_1765,5,College graduate/some postgrad,3,5,5,5,5,5,5,5,2,3,2,4,2,4,4,2,4,4,4,1
pid_1766,3,"Some college, no degree",5,5,5,5,5,5,3,5,4,5,4,5,4,5,5,5,5,5,1,1
pid_1767,3,"Some college, no degree",1,1,1,5,2,1,3,1,5,1,2,4,4,2,2,4,4,4,4,4
pid_1768,5,Postgraduate,3,4,3,3,4,4,5,4,2,3,5,5,5,5,5,5,5,5,1,1
pid_1769,5,College graduate/some postgrad,1,1,2,5,4,4,5,5,4,4,4,5,5,5,5,5,5,5,1,1
pid_1770,5,Postgraduate,1,1,1,2,3,1,3,1,5,4,5,5,5,5,5,5,5,5,1,1
pid_1771,3,Associate's degree,2,3,2,2,3,2,3,3,2,3,5,5,5,5,5,5,5,5,1,1
pid_1772,5,Postgraduate,4,5,3,4,3,4,2,3,4,3,4,5,5,5,5,5,5,5,1,1
pid_1773,2,High school graduate,4,4,4,3,5,4,5,5,3,4,4,5,4,5,5,5,5,5,1,1
pid_1774,3,Associate's degree,5,5,5,5,3,4,5,5,3,2,5,5,5,5,5,5,5,5,1,1
pid_1775,5,College graduate/some postgrad,1,1,1,4,4,2,4,2,3,2,4,5,4,4,4,4,4,4,4,2
pid_1776,3,"Some college, no degree",5,4,4,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,1,1
pid_1777,3,"Some college, no degree",4,3,2,4,4,3,2,2,4,5,4,5,5,5,5,5,5,5,1,1
pid_1778,5,College graduate/some postgrad,1,1,1,1,1,2,1,1,5,5,4,5,4,4,4,4,5,4,2,1
pid_1779,3,"Some college, no degree",1,3,1,1,1,1,3,1,5,4,4,4,4,4,4,4,4,4,2,2
pid_1780,5,College graduate/some postgrad,4,5,5,5,4,5,5,5,1,1,5,5,5,5,5,5,5,5,1,1
pid_1781,2,High school graduate,2,3,4,1,3,1,1,1,4,4,4,5,4,5,5,5,5,5,1,1
pid_1782,3,Associate's degree,3,2,4,3,4,4,4,4,3,2,4,5,5,5,5,5,5,5,1,1
pid_1783,2,High school graduate,2,3,3,5,3,5,1,5,4,3,1,4,2,2,4,2,4,2,4,4
pid_1784,5,College graduate/some postgrad,4,2,3,4,5,4,5,5,3,4,4,4,4,4,4,4,4,4,2,2
pid_1785,2,High school graduate,4,4,5,5,4,4,5,5,3,3,4,5,4,2,4,4,4,2,4,4
pid_1786,3,"Some college, no degree",4,4,3,4,3,4,4,3,2,3,5,5,5,5,5,5,5,5,1,1
pid_1787,2,High school graduate,3,2,1,4,4,4,4,2,4,4,5,5,5,5,5,5,5,5,1,1
pid_1788,5,Postgraduate,2,4,4,5,5,2,5,2,4,4,5,5,5,5,5,5,5,5,1,1
pid_1789,3,Associate's degree,4,4,3,5,4,4,5,4,3,4,4,4,4,2,4,4,4,4,4,4
pid_1790,3,"Some college, no degree",2,3,2,4,4,4,3,2,5,4,4,5,5,5,5,5,5,5,1,1
pid_1791,5,College graduate/some postgrad,1,2,2,3,5,2,1,2,5,5,5,5,4,4,4,5,5,4,1,1
pid_1792,5,Postgraduate,5,4,4,5,4,4,3,5,3,2,5,5,5,5,5,5,5,5,1,1
pid_1793,3,"Some college, no degree",2,4,2,2,4,5,5,4,5,4,2,4,2,4,4,2,2,4,5,1
pid_1794,5,College graduate/some postgrad,5,3,5,5,5,1,5,5,5,3,4,5,5,4,4,4,4,4,2,2
pid_1795,5,College graduate/some postgrad,4,3,5,4,5,5,5,5,4,2,4,5,5,5,5,5,5,5,1,1
pid_1796,5,College graduate/some postgrad,1,1,3,4,5,1,3,5,5,3,4,4,2,2,2,2,2,1,5,5
pid_1797,5,College graduate/some postgrad,4,5,5,5,5,5,5,5,2,1,2,2,4,2,4,4,4,2,4,2
pid_1798,5,College graduate/some postgrad,4,4,4,4,4,2,4,4,5,4,4,4,5,1,1,2,2,1,5,4
pid_1799,3,Associate's degree,4,4,5,5,3,5,5,5,1,3,4,4,4,4,4,4,4,4,2,2
pid_1800,3,Associate's degree,5,2,4,2,4,3,5,4,4,4,5,5,5,5,5,5,5,5,1,1
pid_1801,5,Postgraduate,4,4,4,5,4,5,4,5,1,3,1,2,2,2,2,2,2,1,4,4
pid_1802,5,College graduate/some postgrad,5,4,4,4,3,2,4,5,4,4,5,5,5,5,5,5,5,5,1,1
pid_1803,3,"Some college, no degree",5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,1,1
pid_1804,5,College graduate/some postgrad,4,5,5,5,3,5,5,5,2,3,2,5,4,2,4,4,4,2,4,4
pid_1805,5,College graduate/some postgrad,3,4,2,5,5,2,5,5,5,5,4,5,4,4,4,4,4,4,2,4
pid_1806,5,Postgraduate,5,5,5,5,5,5,5,5,2,5,2,2,2,1,2,2,4,1,5,4
pid_1807,5,College graduate/some postgrad,4,4,3,3,3,4,3,5,5,4,2,4,4,4,4,5,4,4,2,2
pid_1808,3,Associate's degree,5,5,5,5,4,3,5,1,5,1,5,5,5,5,5,5,5,5,1,1
pid_1809,2,High school graduate,2,5,3,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,1,1
pid_1810,5,College graduate/some postgrad,2,4,5,5,5,4,4,5,4,4,2,5,4,4,4,5,4,4,1,1
pid_1811,2,High school graduate,5,5,5,5,5,5,5,5,2,4,4,5,5,5,5,5,5,5,1,1
pid_1812,5,College graduate/some postgrad,4,4,4,5,3,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1813,5,Postgraduate,4,4,4,5,4,5,5,4,1,3,5,5,5,5,5,5,5,5,1,1
pid_1814,3,Associate's degree,4,4,4,5,5,5,5,5,2,5,1,2,1,1,1,2,2,1,5,5
pid_1815,5,College graduate/some postgrad,2,4,3,5,3,2,3,3,4,4,5,5,5,5,5,5,5,5,1,1
pid_1816,5,College graduate/some postgrad,4,4,4,4,3,5,5,5,1,4,4,5,5,5,5,5,5,5,1,1
pid_1817,5,College graduate/some postgrad,4,4,4,5,3,4,5,5,5,4,5,5,5,5,5,5,5,5,1,1
pid_1818,5,Postgraduate,5,5,5,5,4,5,4,5,1,4,4,5,4,5,5,5,5,5,1,1
pid_1819,5,College graduate/some postgrad,5,5,4,5,5,5,4,5,1,3,2,2,2,2,4,4,4,4,4,4
pid_1820,5,College graduate/some postgrad,4,5,5,4,4,5,5,5,2,3,4,5,5,5,5,5,5,5,1,1
pid_1821,3,Associate's degree,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1822,5,College graduate/some postgrad,5,4,5,5,3,5,4,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1823,3,"Some college, no degree",4,4,5,5,3,5,5,5,3,5,2,4,2,4,4,4,4,4,4,4
pid_1824,3,"Some college, no degree",4,3,4,3,4,5,5,5,2,4,2,4,2,2,4,4,4,2,4,4
pid_1825,2,High school graduate,5,5,5,5,5,4,4,5,4,1,4,5,5,5,5,5,5,5,1,1
pid_1826,5,Postgraduate,3,3,2,3,3,3,5,5,4,2,4,5,4,4,4,5,5,4,1,2
pid_1827,5,Postgraduate,1,1,1,1,3,1,1,1,5,2,4,2,4,1,1,1,2,1,5,5
pid_1828,5,College graduate/some postgrad,5,4,4,3,4,2,3,4,4,4,4,4,4,4,4,4,5,4,2,1
pid_1829,5,College graduate/some postgrad,5,5,4,5,5,5,4,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1830,3,Associate's degree,4,5,5,5,4,5,5,5,3,1,2,4,4,4,4,4,4,4,2,4
pid_1831,5,College graduate/some postgrad,4,3,4,5,4,2,4,3,4,3,4,4,4,2,4,4,4,4,4,2
pid_1832,5,Postgraduate,1,3,1,2,2,2,4,2,5,3,4,2,4,4,4,4,4,4,4,2
pid_1833,3,"Some college, no degree",4,4,5,5,5,4,5,5,3,2,5,5,5,5,5,5,5,5,1,1
pid_1834,5,College graduate/some postgrad,5,4,5,5,3,5,5,3,1,1,5,5,4,4,5,5,4,4,2,2
pid_1835,5,College graduate/some postgrad,4,4,4,3,4,4,4,4,2,4,1,2,1,1,2,1,2,1,5,4
pid_1836,5,Postgraduate,5,4,5,5,5,5,5,3,1,5,2,2,2,1,1,2,2,1,5,5
pid_1837,2,High school graduate,2,4,4,5,5,5,5,5,3,3,4,4,4,4,4,5,5,4,1,1
pid_1838,5,College graduate/some postgrad,4,5,5,5,4,5,5,5,1,4,4,5,4,5,5,5,5,5,1,1
pid_1839,5,College graduate/some postgrad,2,1,2,1,2,2,1,2,1,3,4,5,5,5,5,5,5,5,1,1
pid_1840,3,"Some college, no degree",4,4,4,5,3,3,4,5,5,4,4,4,4,4,5,4,4,4,2,1
pid_1841,3,"Some college, no degree",5,5,4,4,4,4,5,3,3,5,4,5,5,5,5,5,5,5,1,1
pid_1842,3,"Some college, no degree",1,1,1,1,1,4,1,1,5,4,1,2,1,2,2,4,4,1,4,4
pid_1843,5,College graduate/some postgrad,4,4,3,3,4,4,5,5,2,4,1,4,2,1,2,2,2,1,5,5
pid_1844,3,Associate's degree,5,5,5,5,4,5,5,3,1,1,2,4,4,4,4,4,5,4,2,2
pid_1845,5,Postgraduate,1,3,2,2,3,1,4,1,5,3,4,5,4,4,4,4,5,4,2,2
pid_1846,3,"Some college, no degree",4,5,5,5,5,5,5,5,1,2,4,5,5,5,5,5,5,5,1,1
pid_1847,5,Postgraduate,5,5,5,5,4,5,5,5,3,4,1,2,1,1,2,1,2,1,5,4
pid_1848,5,College graduate/some postgrad,4,3,2,3,4,4,3,3,4,5,2,4,2,2,4,4,4,4,4,4
pid_1849,5,College graduate/some postgrad,2,3,4,3,4,3,5,3,3,4,4,5,4,5,5,5,5,5,1,1
pid_1850,5,College graduate/some postgrad,1,1,1,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,2,2
pid_1851,3,"Some college, no degree",4,4,4,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,1,1
pid_1852,5,Postgraduate,4,4,4,3,4,1,4,3,5,4,2,2,2,2,1,1,2,1,5,4
pid_1853,3,"Some college, no degree",2,5,5,4,4,1,5,4,5,1,2,2,2,1,2,2,2,1,5,5
pid_1854,5,College graduate/some postgrad,4,4,5,5,5,4,4,4,3,1,4,5,5,5,5,5,5,5,1,1
pid_1855,3,"Some college, no degree",4,5,4,5,5,5,5,5,1,5,2,4,2,2,2,2,4,2,5,4
pid_1856,5,College graduate/some postgrad,1,4,1,5,5,5,5,3,2,5,2,4,2,4,4,4,4,5,2,2
pid_1857,5,Postgraduate,1,1,1,1,1,1,1,2,5,3,2,2,2,1,1,1,2,1,5,5
pid_1858,3,"Some college, no degree",1,1,1,1,1,1,3,1,5,3,1,2,1,1,2,2,4,1,5,4
pid_1859,2,High school graduate,4,5,5,5,4,5,5,5,2,4,1,1,1,1,2,2,2,1,5,5
pid_1860,5,Postgraduate,4,5,5,5,5,5,4,5,2,1,5,5,5,5,5,5,5,5,1,1
pid_1861,5,College graduate/some postgrad,4,4,4,5,1,4,5,5,3,1,5,5,5,5,5,5,5,5,1,1
pid_1862,5,Postgraduate,4,5,4,4,5,5,5,4,2,2,5,5,5,5,5,5,5,5,1,1
pid_1863,5,College graduate/some postgrad,5,5,5,4,4,5,5,5,1,4,2,4,4,4,4,4,4,4,2,2
pid_1864,5,College graduate/some postgrad,4,4,5,5,5,5,5,5,1,5,4,4,4,2,4,4,4,2,4,4
pid_1865,3,"Some college, no degree",5,5,5,5,5,5,5,5,3,5,1,2,2,2,2,2,4,2,4,4
pid_1866,3,"Some college, no degree",2,3,4,5,4,4,2,2,2,1,1,2,1,2,4,2,4,2,5,4
pid_1867,5,College graduate/some postgrad,5,4,5,5,4,5,5,5,1,1,4,5,4,4,4,4,5,5,1,1
pid_1868,5,College graduate/some postgrad,4,4,4,5,4,4,5,5,1,5,1,2,2,1,2,2,2,1,5,5
pid_1869,2,High school graduate,4,4,5,5,4,4,4,5,5,3,4,5,5,5,5,5,5,5,1,1
pid_1870,3,Associate's degree,1,4,2,4,4,4,5,4,4,5,2,4,2,2,4,4,4,2,4,2
pid_1871,5,College graduate/some postgrad,4,3,3,3,3,3,5,2,1,3,5,5,5,5,5,5,5,5,1,1
pid_1872,3,"Some college, no degree",4,5,5,5,3,5,5,5,1,3,2,4,4,4,4,5,4,4,2,2
pid_1873,5,College graduate/some postgrad,4,4,4,5,5,5,5,5,1,2,4,5,4,4,4,5,5,4,2,1
pid_1874,2,High school graduate,4,3,5,5,3,5,5,5,1,1,2,4,2,4,4,4,4,4,2,2
pid_1875,5,Postgraduate,4,3,4,4,3,3,5,4,4,3,5,5,5,5,5,5,5,5,1,1
pid_1876,5,Postgraduate,5,5,5,5,3,3,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1877,5,College graduate/some postgrad,3,5,3,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1
pid_1878,2,High school graduate,5,5,5,4,5,5,5,5,3,4,2,4,2,2,4,2,4,4,4,4
pid_1879,3,Associate's degree,5,5,5,5,5,5,5,5,1,5,1,1,1,1,1,1,2,1,5,5
pid_1880,5,Postgraduate,2,3,3,4,4,3,2,5,2,5,5,5,5,5,5,5,5,5,1,1
pid_1881,3,"Some college, no degree",1,1,1,1,4,1,4,4,5,5,2,4,2,4,4,4,4,4,2,1
pid_1882,3,"Some college, no degree",5,5,5,5,5,5,5,5,2,4,4,4,4,2,4,2,4,2,4,4
pid_1883,3,"Some college, no degree",5,5,5,5,4,5,5,5,2,2,4,5,4,2,4,4,4,2,4,2
pid_1884,5,College graduate/some postgrad,5,5,4,5,5,5,5,5,4,4,2,2,2,1,2,4,2,2,4,5
pid_1885,3,Associate's degree,2,4,4,5,3,5,5,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1886,3,"Some college, no degree",5,5,5,3,3,5,5,5,1,3,2,4,4,2,2,2,2,1,5,4
pid_1887,5,Postgraduate,2,5,3,5,5,4,5,5,2,5,1,2,1,2,4,4,4,1,4,4
pid_1888,5,College graduate/some postgrad,2,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1889,3,Associate's degree,4,3,4,3,3,4,5,4,3,3,4,4,4,4,4,4,4,4,2,2
pid_1890,3,"Some college, no degree",5,4,5,4,5,4,4,3,5,4,1,2,1,2,2,2,2,1,5,4
pid_1891,2,High school graduate,4,5,4,4,4,3,3,3,2,4,4,4,4,4,4,5,5,4,1,2
pid_1892,3,"Some college, no degree",1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1
pid_1893,3,"Some college, no degree",4,3,3,1,3,5,2,1,2,5,4,5,5,5,5,5,5,5,1,1
pid_1894,3,"Some college, no degree",4,3,4,5,4,5,5,5,3,4,4,4,5,5,5,5,5,5,1,1
pid_1895,5,College graduate/some postgrad,5,5,5,5,3,5,5,5,1,1,5,5,5,5,5,5,5,5,1,1
pid_1896,5,Postgraduate,2,3,3,5,3,5,3,3,1,3,2,4,2,1,2,4,4,1,5,5
pid_1897,5,College graduate/some postgrad,4,4,4,4,4,4,4,4,3,4,4,5,4,5,5,5,5,5,1,1
pid_1898,2,High school graduate,1,2,2,3,5,1,4,4,5,5,1,5,4,5,5,5,5,5,1,1
pid_1899,5,College graduate/some postgrad,4,4,5,5,3,5,5,5,2,1,4,5,4,5,4,5,4,4,2,2
pid_1900,3,Associate's degree,5,5,5,5,3,5,5,5,1,5,2,4,2,4,4,4,4,4,2,1
pid_1901,5,College graduate/some postgrad,3,5,4,5,5,4,5,5,3,5,1,2,2,1,1,2,2,1,5,4
pid_1902,5,College graduate/some postgrad,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,2,2
pid_1903,5,Postgraduate,4,4,3,5,5,4,5,4,3,4,4,4,4,2,4,4,4,4,4,2
pid_1904,5,College graduate/some postgrad,4,3,4,4,3,3,3,4,4,3,4,4,4,4,5,4,5,4,2,2
pid_1905,5,College graduate/some postgrad,5,5,5,5,4,5,5,5,2,1,1,2,1,1,1,1,2,1,5,5
pid_1906,3,"Some college, no degree",3,4,3,4,4,5,2,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1907,5,Postgraduate,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,1,1
pid_1908,3,Associate's degree,5,5,5,5,5,5,5,5,1,2,4,5,4,4,4,4,4,4,2,2
pid_1909,3,"Some college, no degree",1,1,1,1,1,1,1,1,5,3,5,5,5,5,5,5,5,5,1,1
pid_1910,5,College graduate/some postgrad,1,3,1,1,4,1,3,4,5,4,4,2,4,2,2,2,2,1,4,4
pid_1911,5,Postgraduate,4,4,3,5,5,5,4,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1912,5,College graduate/some postgrad,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,1
pid_1913,5,College graduate/some postgrad,2,2,2,1,3,4,3,3,4,3,5,5,5,5,5,5,5,5,1,1
pid_1914,3,"Some college, no degree",5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,1,1
pid_1915,3,"Some college, no degree",4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1
pid_1916,3,Associate's degree,4,4,5,5,5,5,5,5,1,1,1,5,2,1,4,2,2,1,5,5
pid_1917,3,Associate's degree,2,5,5,4,4,5,5,5,4,3,5,5,5,5,5,5,5,5,1,1
pid_1918,5,College graduate/some postgrad,2,4,2,5,4,4,4,4,3,4,4,4,4,4,4,4,5,4,2,1
pid_1919,3,"Some college, no degree",3,2,2,4,4,3,2,4,5,3,2,4,2,2,4,4,4,2,4,4
pid_1920,2,High school graduate,5,5,5,5,5,5,5,5,5,5,1,2,1,2,4,4,2,1,4,4
pid_1921,2,High school graduate,1,2,1,4,5,5,1,1,5,5,2,4,2,2,4,4,4,2,4,4
pid_1922,5,College graduate/some postgrad,4,3,4,5,5,5,5,5,3,3,2,4,2,4,4,4,4,4,4,2
pid_1923,5,College graduate/some postgrad,5,4,5,5,4,5,5,5,2,3,4,5,5,4,4,5,5,4,1,2
pid_1924,2,High school graduate,3,4,4,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,1,1
pid_1925,3,"Some college, no degree",4,5,5,5,5,1,5,4,5,5,1,5,2,5,5,5,5,4,5,1
pid_1926,5,College graduate/some postgrad,5,4,5,5,5,5,5,5,2,2,4,5,4,5,5,5,5,5,1,1
pid_1927,5,College graduate/some postgrad,4,3,4,5,5,4,3,5,2,5,2,2,2,2,4,2,2,2,4,4
pid_1928,5,College graduate/some postgrad,2,3,3,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,1,1
pid_1929,5,College graduate/some postgrad,5,4,5,5,4,4,5,1,3,5,2,4,2,2,4,4,4,2,4,2
pid_1930,3,"Some college, no degree",4,5,4,5,4,4,4,5,3,4,5,5,5,5,5,5,5,5,1,1
pid_1931,2,High school graduate,5,5,5,5,3,5,5,5,2,2,1,2,1,1,1,1,2,1,5,4
pid_1932,3,"Some college, no degree",4,3,5,5,5,5,5,5,2,1,2,2,2,1,2,2,2,1,5,4
pid_1933,2,High school graduate,2,3,4,2,3,3,2,4,2,4,4,5,5,5,5,5,5,5,1,1
pid_1934,3,"Some college, no degree",1,2,1,2,4,2,3,1,5,4,4,5,4,5,5,5,5,5,1,1
pid_1935,5,College graduate/some postgrad,4,4,4,5,4,3,5,5,4,4,2,4,2,2,4,4,4,2,5,4
pid_1936,2,High school graduate,5,4,5,3,3,3,5,4,4,3,2,4,2,2,2,2,4,1,5,4
pid_1937,3,"Some college, no degree",1,3,1,1,1,1,1,1,5,4,4,5,5,4,5,4,5,4,2,1
pid_1938,3,"Some college, no degree",5,5,5,5,5,4,5,5,4,3,4,5,5,5,5,5,5,5,1,1
pid_1939,5,College graduate/some postgrad,5,5,5,4,3,3,4,5,3,5,4,2,4,2,4,4,4,2,4,4
pid_1940,5,College graduate/some postgrad,1,4,3,5,5,5,3,5,3,5,1,2,2,2,2,4,4,2,4,1
pid_1941,5,College graduate/some postgrad,1,2,3,2,3,2,3,4,4,3,2,2,2,2,2,2,2,1,5,4
pid_1942,3,"Some college, no degree",5,5,5,5,5,5,5,5,4,3,2,2,2,2,2,2,4,1,5,5
pid_1943,2,High school graduate,4,3,4,4,3,4,3,4,3,4,5,5,5,5,5,5,5,5,1,1
pid_1944,3,Associate's degree,2,2,4,2,4,1,3,4,4,4,4,5,5,5,5,5,5,5,1,1
pid_1945,3,Associate's degree,5,5,5,5,5,5,5,5,3,4,2,4,3,4,4,4,5,4,2,2
pid_1946,5,College graduate/some postgrad,2,2,2,2,4,1,3,4,5,4,5,5,5,5,5,5,5,5,1,1
pid_1947,2,High school graduate,4,4,4,4,4,4,3,3,5,3,2,4,4,4,5,4,4,4,2,1
