RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,LANG_PREF,SURVEYSTARTDATE,SURVEYENDDATE,BWAVE,BIDENT1_GEOSTRATA,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,INFRASPEND,MOREGUNIMPACT,GAMBLERESTR,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSEa,SMUSEb,SMUSEc,SMUSEd,SMUSEe,SMUSEf,SMUSEg,SMUSEh,SMUSEi,SMUSEj,SMUSEk,RADIO,GPT1,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACEMOD_1,RACEMOD_2,RACEMOD_3,RACEMOD_4,RACEMOD_5,RACEMOD_6,RACEMOD_99,RACEMOD_MIXEDOE,RACECMB,RACETHN,AGE,AGECAT,BIRTHPLACE,GENDER,MARITAL,EDUCATION,EDUCCAT,ADULTS,VOTED2020,VOTEGEN_POST,INC_SDT1,CREGION,DIVISION,METRO,BASEWT,WEIGHT,RACE_TEXT
16969.0,1.0,1.0,1.0,1.0,20240321,20240321,2.0,10.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,9.0,3.0,7.0,1.0,0.7767369010201741,0.48791490808361143,"Not Hispanic, White"
16971.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,12.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,9.0,3.0,5.0,1.0,1.5534738020403482,1.2582696008921583,"Not Hispanic, White"
16976.0,1.0,1.0,1.0,1.0,20240306,20240306,2.0,10.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,9.0,1.0,0.7767369010201741,0.7793324784192116,"Not Hispanic, White"
16977.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,4.0,1.0,2.0,1.0,99.0,99.0,2.0,1.0,1.0,6.0,4.0,8.0,2.0,1.5534738020403482,0.6674885160195326,"Not Hispanic, White"
16978.0,1.0,1.0,1.0,1.0,20240227,20240227,2.0,10.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,8.0,2.0,3.0,2.0,0.7767369010201741,0.30924529643913323,"Not Hispanic, White"
16983.0,2.0,1.0,,,,20240425,2.0,10.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.7767369010201741,0.973532188735183,"Not Hispanic, White"
16985.0,1.0,2.0,1.0,2.0,20240221,20240221,2.0,10.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,12.0,3.0,2.0,5.0,6.0,3.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,,3.0,3.0,5.0,2.0,0.7767369010201741,1.5211144636726297,"Hispanic, White"
16996.0,2.0,1.0,,,,20240521,2.0,10.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,6.0,5.0,3.0,6.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.0,4.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,8.0,4.0,9.0,1.0,0.7767369010201741,0.7287305451093843,"Not Hispanic, White"
16997.0,2.0,1.0,,,,20240610,2.0,10.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,3.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,2.0,1.0,2.0,1.0,7.0,1.0,3.0,2.0,,9.0,3.0,7.0,1.0,2.3302107030605224,1.5201591675806214,"Not Hispanic, White"
16998.0,1.0,1.0,1.0,1.0,20240307,20240307,2.0,8.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,36.0,2.0,4.0,1.0,1.0,4.0,2.0,5.0,2.0,,5.0,4.0,9.0,1.0,0.6764678031944705,1.369240384773865,"Hispanic, White"
17001.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,99.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,99.0,99.0,1.0,1.0,2.0,0.7767369010201741,0.5002798072344198,"Not Hispanic, White"
17002.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,10.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,99.0,3.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,6.0,2.0,3.0,1.0,0.7767369010201741,0.6608818521508096,"Not Hispanic, White"
17003.0,1.0,1.0,1.0,1.0,20240309,20240309,2.0,10.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,4.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,0.38836845051008706,0.20729864306301812,"Not Hispanic, White"
17005.0,1.0,1.0,1.0,1.0,20240311,20240311,2.0,10.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,2.0,9.0,3.0,5.0,1.0,1.1651053515302612,1.408657571785228,"Not Hispanic, White"
17008.0,3.0,1.0,1.0,,20240516,20240516,2.0,9.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,12.0,3.0,2.0,5.0,6.0,4.0,2.0,2.0,1.0,,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,46.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,3.0,3.0,6.0,2.0,1.7848535380814317,5.687715757836081,"Not Hispanic, Black"
17009.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,10.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,56.0,3.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,99.0,9.0,3.0,7.0,1.0,1.1651053515302612,0.8911461874151135,"Not Hispanic, Black"
17015.0,2.0,1.0,,,,20240425,2.0,10.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,0.7767369010201741,0.38067381237375225,"Not Hispanic, White"
17019.0,1.0,1.0,1.0,1.0,20240222,20240222,2.0,10.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,6.0,3.0,5.0,1.0,0.7767369010201741,0.5571463466446718,"Not Hispanic, White"
17021.0,2.0,1.0,,,,20240429,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,4.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.8759496885461502,0.34832964912850883,"Not Hispanic, White"
17022.0,1.0,1.0,1.0,1.0,20240311,20240311,2.0,10.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,99.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,0.7767369010201741,0.38842135900072333,"Not Hispanic, White"
17027.0,1.0,1.0,1.0,1.0,20240318,20240318,2.0,10.0,3.0,3.0,2.0,2.0,3.0,99.0,1.0,99.0,99.0,99.0,1.0,1.0,99.0,99.0,99.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.0,99.0,99.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,99.0,1.0,2.0,99.0,6.0,1.0,99.0,99.0,,99.0,3.0,5.0,1.0,0.38836845051008706,0.3629449847043639,"Not Hispanic, White"
17028.0,2.0,1.0,,,,20240430,2.0,10.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,62.0,3.0,1.0,1.0,3.0,6.0,1.0,4.0,2.0,,1.0,4.0,9.0,1.0,2.3302107030605224,1.961474178145735,"Not Hispanic, Black"
17030.0,1.0,1.0,1.0,1.0,20240228,20240228,2.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,99.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,4.0,2.0,6.0,6.0,1.0,2.0,2.0,,9.0,1.0,2.0,1.0,0.11015029946687316,0.20961572527438516,"Not Hispanic, White"
17032.0,2.0,1.0,,,,20240423,2.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,99.0,99.0,1.0,1.0,1.0,99.0,99.0,99.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,68.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,9.0,4.0,9.0,1.0,1.733908835632047,0.6733930093179289,"Hispanic, White"
17034.0,1.0,1.0,1.0,1.0,20240304,20240304,2.0,10.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,6.0,4.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.38836845051008706,0.16639402840610312,"Not Hispanic, White"
17036.0,1.0,1.0,1.0,1.0,20240302,20240302,2.0,10.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,99.0,9.0,2.0,4.0,1.0,0.7767369010201741,0.4632391789658541,"Not Hispanic, White"
17037.0,2.0,1.0,,,,20240426,2.0,6.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,3.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,0.8669544178160234,0.5893234015578301,"Not Hispanic, White"
17039.0,2.0,1.0,,,,20240426,2.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,4.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,1.5534738020403482,1.7168999030507308,"Not Hispanic, White"
17045.0,3.0,1.0,1.0,,20240305,20240305,2.0,10.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,1.0,12.0,3.0,2.0,6.0,6.0,4.0,7.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,83.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,9.0,1.0,1.5534738020403482,1.5272495120439857,"Not Hispanic, White"
17047.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,39.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,,8.0,3.0,5.0,1.0,1.5534738020403482,1.7010121743457012,"Hispanic, White, Asian"
17057.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,99.0,1.0,5.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,2.0,6.0,5.0,3.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93.0,4.0,1.0,2.0,5.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,0.7767369010201741,0.34564545007629877,"Not Hispanic, White"
17058.0,2.0,1.0,,,,20240429,2.0,10.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,99.0,1.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,4.0,1.0,2.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,3.0,6.0,1.0,2.3302107030605224,1.0047349975610687,"Not Hispanic, White"
17060.0,2.0,1.0,,,,20240426,2.0,10.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,3.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,9.0,4.0,8.0,1.0,1.5534738020403482,1.5268516886641739,"Not Hispanic, White"
17065.0,2.0,1.0,,,,20240610,2.0,10.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,99.0,99.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,77.0,4.0,1.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,2.0,1.5534738020403482,1.3603312884983192,"Not Hispanic, Black"
17076.0,1.0,1.0,1.0,1.0,20240324,20240324,2.0,8.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,3.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,3.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,0.22548926773149017,0.19392927764734463,"Not Hispanic, White"
17077.0,2.0,1.0,,,,20240423,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,99.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,9.0,3.0,6.0,2.0,0.3304508984006195,1.2091390430419025,"Not Hispanic, White"
17083.0,2.0,1.0,,,,20240423,2.0,10.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,9.0,1.0,1.5534738020403482,0.9781859127211785,"Not Hispanic, White"
17084.0,1.0,1.0,1.0,1.0,20240217,20240217,2.0,10.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,99.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.38836845051008706,0.18328333368943006,"Not Hispanic, White"
17085.0,1.0,1.0,1.0,1.0,20240221,20240221,2.0,10.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,57.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,0.38836845051008706,0.5656367615508937,"Not Hispanic, White, American Indian or Alaska Native"
17089.0,1.0,1.0,1.0,1.0,20240223,20240223,2.0,6.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,2.0,6.0,5.0,4.0,7.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,3.0,2.0,6.0,3.0,3.0,1.0,2.0,,1.0,3.0,7.0,1.0,0.4334772089080117,1.3723067453239823,"Not Hispanic, White"
